X1	X2	X3	X4	X5	Y1	Y2	Y3	Y4	Y5
-0.007004411261995858	-1.3615151320801164	0.7566210276569794	0.694491436758308	-0.9463605973870605	A	C	B	A	C
0.4169291613419356	0.7380850778152706	-0.2624038773042203	-0.09231620141145587	0.5899356709164751	A	B	B	A	C
2.4760454747510563	-1.845285549389429	-2.2745944072041175	-0.1639123775443031	0.1934260583094385	B	A	B	C	B
-2.0636134256404914	-1.2976926071524089	-3.1697027061917558	0.48881031142456366	-0.44398852955557033	B	A	C	B	A
1.4143118845082079	0.1937809347934355	0.30301622571592984	-2.0581094799261894	0.4208128587996118	A	B	B	C	C
-0.8116723252870826	-0.7548106782827095	-0.32849753703277884	-0.42206681777494937	1.641764259199159	A	B	A	A	A
-1.858613528379408	-2.7100514465947976	-1.0036647618422347	1.308578469724565	-1.5317524685144825	B	A	C	C	A
0.9250312576395295	0.1695570684556683	-2.1481493708873582	3.1180972696729428	1.4868716313800237	B	C	B	C	B
-0.3943343693386505	-1.7541954156698174	1.1222201198997048	-0.5151234926713708	-0.4237539014024351	C	C	A	C	B
-1.7562208731802091	-1.9910472268515333	-2.197736739277849	1.9392379831219841	-0.607684998036284	B	C	B	C	C
1.70964043264871	4.48710777140942	1.6476355449243956	-0.015053204685176149	1.484441684594337	A	C	A	B	B
3.1135048666143526	-3.0393603519983667	-6.780862107437345	2.263780038136626	1.4165282513563735	A	C	C	C	C
-0.9953696754077217	2.3292849797053177	0.16221034592873562	1.6029076359087677	2.384393917291265	C	C	A	B	B
-0.24941492406582222	-5.063810867152718	-1.2563973694354016	0.7342386087092787	-2.465780917949584	A	C	C	C	C
0.39713629107470805	3.157116635154563	0.29923906261242694	0.29464929930031575	1.8247883256344841	C	A	B	B	A
-0.4369291244858526	0.564260022350951	1.437024137220389	-0.9734896578576387	-0.507330629162562	B	B	B	C	A
2.2743819709176756	-1.4521802887675141	0.9465310419381934	0.6495649853838271	-0.7462006095867304	B	C	B	A	C
1.480959281062814	-0.21941674831981195	-3.7739728289693764	1.0453299814342272	0.6542692687758579	B	A	B	C	C
0.5152301920627139	-2.4893808596280422	0.2874263260075849	-1.599119349809963	0.2104151154352697	B	B	A	C	C
-0.02298650018815457	-0.05223590108565907	-1.4266481236752095	0.9257256627197655	-0.181698611537498	A	A	B	C	B
-0.8801990548019751	-0.9047700571185023	-0.020650513780726687	-1.9655294025237608	-1.4289402370762372	B	B	B	B	A
0.3271784349461603	-4.086195877479301	-3.921697438754716	3.0014397915865927	-1.433118116937012	C	A	B	C	C
-0.2478656081200195	-1.199017828364566	-2.037369966587059	0.6754233769471212	0.8319357069176577	A	A	B	C	A
-0.005427422881037661	0.5854896677816283	2.0390915544777686	-0.5231233680821986	0.49045559582829484	B	B	A	A	A
4.153260617606848	0.29274007128434476	0.3847201816450189	-1.069988246059141	0.6382683608620373	C	B	B	A	C
-1.6659803963633666	3.6633748183584203	0.7512900285722353	0.8729829656404836	0.25870805207333614	B	C	B	B	A
2.015674832679634	-0.7490159507526085	-1.2568554451382608	0.31550510839683443	1.4473520499826524	B	A	A	C	C
-1.051850511536382	-1.293694076465422	-0.22127975165227465	2.4098518092375714	-0.40075316036466524	B	C	B	C	C
-0.7533968535230119	-2.03222223027416	-1.4466939616943026	0.6028388604099725	-0.7498111317238525	C	A	C	C	A
1.141405106725889	-2.5707089731556696	0.11166715605794653	-0.33558972733189585	-2.870203893053652	A	C	B	C	C
2.735421242819835	-6.027236574640699	-3.428202741265573	0.4779606657259363	-1.8132127528369193	A	A	B	C	C
-1.315647395053138	-0.49108466623322233	-0.7575177716912442	0.32864893440727977	0.5186499659999487	C	A	A	B	A
3.3555080245517974	-0.1252326998319231	-1.2324635107579645	1.337776827674564	2.372325378590391	A	C	C	C	B
-0.1512733645185308	1.33908845560989	-0.24319521712659073	-0.8422346538220237	1.1607807085571835	C	C	C	A	C
0.43788603898438605	-3.5711693708089047	-2.3355141349542725	0.9558998643521349	0.8130498656537938	C	C	A	C	C
-1.4599204206323746	-3.046351564806087	-1.095938411200735	0.5372274034835459	-1.5696647034905247	B	C	B	C	A
-0.9229622344825081	2.1760624467051177	0.917730150136678	-1.930037811645281	-1.5229970332196334	A	B	B	B	B
0.6698450952823773	0.3288414712848139	1.1989243057216161	-1.5361952084582982	-0.12576697016393545	A	B	A	B	B
0.05619614851125174	-1.880525443297866	-0.15653793504859403	0.2982209565851856	-0.022362641900703834	B	C	A	C	C
0.09751311119180894	-4.185106876809692	-0.7076941692083578	0.0215736677943919	-2.434668807789199	A	A	C	C	C
-0.04058586683690908	-0.8359764573978369	0.33462018745230127	0.9686806654072013	-0.39168290596965205	A	C	A	C	B
2.5874862530232954	-1.3501069396123315	-2.0714424683521093	-1.3992975866094013	1.933615563761468	B	B	B	A	C
-2.6418390637109974	0.3075655742439194	0.4231109884051829	0.31444163611548853	1.628862396723023	B	C	C	A	A
-1.4872794641727147	0.833749985723961	3.5787840739844414	0.2803555607795246	-1.2326638657440343	A	A	B	B	A
-0.8284375128767678	-0.4131215335479568	2.305297469012962	-0.6685101910294431	-1.8864998077814195	A	B	B	A	A
-0.21513276754695804	-0.5766440890653342	-3.2713506294981287	1.668987638258793	-0.48820634298978416	B	C	B	C	B
0.06827942428245298	-4.010853693352828	-0.22089427806213013	-2.691550524836323	-1.9995000315985672	A	B	A	C	C
-0.5796496146386415	0.15964017149491672	0.9033617179314111	0.1228586653894977	-0.9886810273424343	B	C	A	A	A
-0.8423327520882944	-2.24565154933066	-4.5563121590100035	2.153771561395351	-1.9775850824059416	B	C	C	C	C
0.7270514191502638	-0.32433775330095316	-0.0648525992506378	0.044492361937025646	0.8753141082778019	B	C	A	A	C
-1.6362353373393872	0.6895304754312845	1.4469739674419944	-0.09935805842270598	0.3820829011627043	B	A	C	C	A
0.6458957419105327	-2.9691098528006243	-4.305830414838521	0.41372376684091494	1.2993972723955423	B	C	C	C	C
1.0879413030526748	-4.727285803522866	-0.8726600047676422	-0.16956548040970734	-2.307467804386731	B	A	C	C	C
-0.827956766237721	-0.1540899431147985	-1.5339468916285346	-0.19881274269891738	-0.12176376862757121	C	A	B	C	C
-2.716322747357752	1.9963024670930811	2.5121943498607235	-0.44836588220527945	-0.7643300324069229	C	A	C	B	A
2.2867413244078167	-2.2873199322370867	-0.16151974282829562	0.10167402852882634	-0.4938316284075193	A	A	B	C	C
2.3652701505445783	0.30807981711689225	-0.0009044985452654197	-0.1143582505996092	0.8302126999573451	A	A	B	C	C
2.351726449054643	-2.921932957006208	1.0658940342290943	-0.23064756794037006	-0.9558350320507097	C	C	A	C	C
-0.6670598127413396	1.5545534956806832	0.2207137138141828	-0.4328034505478125	0.9003994080166308	A	B	B	A	A
-2.4100313919632836	-1.0086889502968435	-0.05027639710134313	2.222846166641702	-1.623290541643924	C	C	B	C	A
0.051125971030318754	-0.663352840881203	1.2120359229860118	-0.7489761643201049	-1.496230039283998	B	B	A	A	A
-0.11142131886859513	-4.327047595688006	-1.2510180883074782	1.9085482141406294	-1.4749819062059224	C	A	B	C	A
2.8586147112160405	-1.141461658020444	-2.0201329127325494	1.858268785062702	1.0363493117710019	B	C	A	C	C
-0.45320699378381213	-1.188344127727058	-1.291317596227565	-1.2757228652852102	-0.30315728754553445	B	B	C	A	A
-0.174617882017633	-4.652030704784525	-0.950726455543286	-0.9289525705056402	-1.066567467937815	A	B	A	C	C
-1.254533124904072	-1.8725253570911384	-1.340253311718451	2.14691526672526	-0.6426274855862536	B	C	A	C	A
-1.0843340982541831	-1.9427600925986064	0.11234133191629406	0.8062211450589557	-0.5922085371699694	A	C	C	B	A
-1.1859404931107262	-2.0712721706962407	-1.0344204399896704	1.0733770147499055	0.8797303093783116	A	C	A	C	B
-1.5884026898211283	-0.6537510658528554	-0.5795602618945215	1.3528792649530397	0.2593103723524581	B	C	B	A	A
0.16747942928529508	0.7782001785806028	-0.11984537719896116	-2.538793579698072	0.7716621351305768	C	B	A	B	B
-0.42110374185905486	1.2784807832182525	-0.5183583824630835	2.6188298066561373	0.8152144047334751	B	C	C	A	B
0.041774748650742044	1.9456582952457848	-0.629237290344975	0.2909747076586423	2.2265075181021117	B	A	B	B	B
2.4609361141950097	-0.30681395569461345	-0.736798092672836	-0.9863194076450199	-0.7883687228050575	A	A	C	C	C
-1.2034699691276205	-1.7250553886557114	0.6607092005888008	-0.31518921598155714	-2.416393984874613	A	A	C	C	A
0.8221800665727699	-1.1287002408518108	-0.9768978190018296	-0.5949857774652132	0.8596755294043004	A	B	B	A	A
1.5690270869393559	-1.499942143271812	-1.9954073235835954	0.8337446208866349	0.3889727297708868	C	A	C	C	C
1.7767637518442496	0.1885098198774412	-1.6184882854544138	1.1539531178376843	0.4019765014623732	A	B	B	B	C
1.2727030484341963	-0.37824686537634855	1.452355459932647	-1.9382150332888313	-0.48927910149664705	B	B	A	A	C
0.1674405696333897	-2.150596763386482	-1.356528194252683	2.184171492180505	-1.0749083684145067	B	C	B	C	B
1.779682324775999	-3.9603805293443695	-2.211746883132228	0.4375005760210243	-0.9335843472628149	B	B	B	C	C
0.5243238165723447	-2.5612506450596055	-2.456400276251216	-0.833540561450315	-0.026247672959026545	A	A	C	C	C
-1.4434111161245124	1.1810108662605436	0.3158041618320886	-1.1444274368379035	0.8657333000532494	C	B	C	B	A
-3.456499098628039	1.4391086084839064	2.839340593586423	-0.5821741013585601	0.5209257997570085	B	B	B	B	A
0.7239794431670075	-0.08344112599463466	0.6489866227839268	-0.3171617868193063	-0.3771274119132396	A	C	A	C	B
1.6855651512397896	-1.772452450631865	-0.19665645028705447	0.919753690833038	-1.579669636596032	A	C	A	C	C
-0.9879001590650289	1.1053119892339534	-0.36977019539586164	1.2200083120361365	-1.3550472650954184	C	A	C	B	A
-0.2235378074612358	1.3878852126734382	-0.38261504594467766	-0.06952074049907636	0.9710042982952809	A	B	B	B	C
-2.4053925556062183	-1.9722101373714844	0.6016896289799245	-1.0641867453805698	-0.4446217972170961	A	B	A	B	A
2.90854466651052	-4.383034546364709	-1.499332580972076	0.10471752975185074	-0.3710395717415354	B	C	A	C	C
0.5658627918335092	-0.7999037371329542	-1.1605300763368873	0.1478718946540739	0.6798142790675246	C	C	A	C	C
1.0788830318508615	1.640033877442791	-1.4786360212296135	-0.46412032739821896	2.1975621754154595	A	B	C	B	B
-0.08922735689062594	0.6166229800078535	0.16465486666107032	-0.05079640512779874	0.8476872414653284	C	C	B	A	C
-0.13727845097755104	0.1502303662561888	0.636179955372688	1.1700300849633263	0.8578731860378203	B	C	B	A	A
-0.6580533721238292	0.9961955677943073	1.832355935403851	-0.7092473938290459	-1.0396321543768399	A	B	A	A	A
-1.7571808672762816	5.015947780474296	3.2226006247048318	0.5530990482668641	0.14770088022057828	B	A	B	B	A
-2.6214495872745722	-0.5763007763235326	-1.4491306660895438	1.1050720297019052	1.9423620414595815	B	C	A	C	A
-0.8142370330471334	3.824492731174086	1.8933475043500547	-0.7824947583501126	1.6490405063865685	B	B	B	B	B
0.6062793818625556	-3.202110830667246	-0.7848702777661374	0.4796574592440465	-0.11237495046711259	B	A	C	C	C
-0.843647063733123	0.8683222014736092	1.7767668457732246	-0.401892780813741	-0.18636739372584227	A	A	C	B	A
0.12807339282445063	3.0808146950684963	0.20459970731663124	0.5790498580743217	0.23514011226560605	C	A	C	B	B
0.07631666146260031	-0.38775860220967895	1.3103804030391364	-1.5567367026155865	-0.5992514720706759	A	B	A	B	C
3.2219461468069936	1.515324187982203	2.7840956405615027	-2.1160976744029782	1.5592759403146774	A	B	A	A	C
2.3685382005822566	3.2621857086099175	0.2506649032695776	-2.11898145913598	2.8897695491113238	C	B	B	B	B
0.2964532876712504	3.859978670014196	1.6072466071933653	-0.3441476447479959	2.576219585040088	A	B	A	A	A
-0.8952018857700927	-1.0910106842517624	1.9660387556181778	-2.2918058270702586	-2.2592630354512853	A	B	B	B	A
0.22553134254015317	4.204754055729973	2.019849401187408	-1.0011174669048282	2.1121057784021713	B	B	B	B	A
0.38443000752181256	-0.09876105490592102	0.17000946538639644	0.43782892968859055	0.5237146083779957	C	B	B	B	A
-0.7864933318123644	-1.6315145360593701	-0.7872321014481352	0.2332962735212764	0.28379352490634946	B	A	C	C	A
1.3888632223673958	4.207245213102684	0.44404942210319576	0.8211417388640547	3.89450528924132	B	C	A	B	B
-0.4995986023153167	-1.0820429621738996	0.7614102322927927	0.34519900646832063	-0.5716540088478619	A	A	C	C	A
0.6520498609264315	3.1758128684503726	-1.215266956830701	-0.3980447987568211	2.978962995933257	B	C	A	B	B
1.2326254347479104	3.2987003359258678	4.328661949493572	-2.054167474005332	0.5560364424357641	A	B	B	A	B
0.7903666321802105	-1.1724471435550905	0.889305993626772	1.0444719012456523	-1.1784113360629755	B	C	B	A	C
0.28292653957430053	-2.931600925677858	0.21626933110636676	-0.4256363274135373	-0.8622300992478975	A	C	A	C	C
-1.1615265821663425	-0.980439841450289	-4.939767430871399	1.650455527674053	2.7450013436366745	A	C	B	C	C
1.5660368914414913	-0.9335578692860778	0.7162060433203592	-1.573269687940855	-0.651437561974832	C	A	C	C	C
0.5254742676448334	-1.707535466526569	-0.7895741477027819	1.2173733855791073	-2.9043073335129574	B	A	C	C	C
0.5892428798989024	-8.699909562119071	-2.9918707770164583	1.0253574781904067	-2.7339039241309164	B	C	A	C	C
1.4276483096485881	-0.7538090338579521	-1.172268936557348	1.5848924132592683	0.8818700831354751	B	C	A	C	C
0.06005645778041724	-2.985369727210714	-1.7482191243104472	1.02424951071606	-1.742519268804057	A	A	B	C	C
-0.6433597243519606	1.0911651587169546	0.3793876101695841	1.0176229790551368	0.03261922382868202	B	A	B	B	B
2.1242473887616486	-2.958213555214004	-0.07414934480191737	0.06710837415099465	-1.5359813312047632	A	C	A	C	C
1.7695049971163297	-2.146359645678696	-0.3282059786254423	-1.3877200018294717	-0.6927395783234829	C	B	A	C	C
-0.9620227559871506	-3.762639515174386	0.3147563185202078	-0.22088444331453677	-2.572982793208548	C	C	A	C	C
0.9944690957672493	-2.4001567366275616	-0.7459307655342928	-1.2399259690967463	-2.069116115552391	C	B	B	A	C
-0.18827699420631444	2.473625164234567	2.0364831370993506	-0.38789016389690684	-1.0391585091563211	C	A	B	B	B
1.9954201260977809	0.19900355351621646	-2.413016390241757	1.2824453380166896	1.0986950046332364	B	C	B	C	C
1.800368120740715	-4.74312688477171	-4.195539825048861	2.2026194933395584	0.4537197250342604	B	C	B	C	C
-2.5176424869557765	3.009156120588643	1.2712543150249918	0.8744994066055326	0.9867627431100154	A	A	C	B	A
-0.678545695924472	4.250263273443867	1.4088266427228553	-2.0388909457249746	0.708978716343551	C	B	C	A	A
1.0695653809158026	-4.163511356576362	-2.737190113166852	0.23983793231063066	-0.834047280039442	C	B	B	C	C
-0.07145196621299761	1.131244504995462	2.943976474526811	-1.411731118941626	-0.9488440205070158	A	B	A	A	A
-0.6414383240157779	-1.7314020524272495	-0.9596237722548635	-1.7703270856673006	-0.5083021622002643	A	B	A	C	C
-2.234401123705017	-1.8112718532249517	-0.6475184989181821	-0.7938608210208269	-0.9710208208149451	A	B	C	A	A
0.3250782876128486	-3.336367547884111	-0.4411897362377437	0.9620246341811654	-1.3603539268403544	C	C	A	C	C
-1.6866722553625941	2.8051166752917984	0.09961683005397615	-1.8045612555747392	-0.028493478414289602	A	B	B	B	B
0.818713645030738	0.5172670272097226	-2.587116513208162	3.6757886098810233	-0.3953485994470656	A	C	C	A	B
-0.014327860039711954	-2.312199598164378	0.8341942310192846	-1.1088696141710142	0.2573251277440922	B	C	A	C	B
-2.6824591137857094	3.0134313755354234	1.1757624833523221	-0.8522440338732106	1.1191019439943284	A	A	C	B	A
-0.17463725120347467	1.2136807329502015	0.8286632272651645	-1.3889234235843946	-0.26570117275492583	C	B	A	B	A
0.45621686000836903	1.8995018109448933	1.4735468727574996	-0.6590184838480247	2.87415831096139	A	C	A	B	B
-1.6615460271923255	-1.6529992241245555	-1.8221523507324033	1.0125969791024736	-2.2333597901832003	B	A	C	C	A
0.3005135425533031	-0.7676792680075613	-0.357806705206002	0.33319365712575044	-1.6105034227317183	A	C	C	C	C
1.5198992171836332	2.6188062458330723	1.3252014517336188	-0.7033100571866124	1.941029543713525	A	A	B	B	B
-0.4516283447034555	-6.08188402258543	-2.4144860482667987	0.9862910268484073	-1.2389845328394347	C	C	A	C	C
-0.9635081787257704	-1.7111865506761441	-1.8037295537209506	2.5388764214366613	0.05865354460319399	B	C	B	C	A
1.0364179027995133	4.674027725902667	3.7732122136296793	-0.7528642829048051	-0.03310710432343922	A	A	B	B	A
-1.1179119009181648	-0.40820403735868704	0.11189343643722816	-0.6254270780765114	-1.284612660978243	C	B	C	B	A
1.8428278230684445	-1.9186380747539589	-2.687154880524375	1.6766643354103459	0.7537850794523944	A	C	B	C	B
0.7016097715293849	0.24454794828672244	-1.6704662980013865	-1.4327782367693573	0.45735074122686253	A	B	B	B	C
-0.7381131162355994	-0.19039626789833453	-1.0372379728347816	0.5821191386834499	-0.6866540113979407	A	A	C	C	A
-3.0415986328172817	-2.6634956870422584	0.6696334749724018	0.6194263029788644	-0.8409917102070545	A	A	C	C	A
-1.0430090099067082	-0.7129853950013402	-0.9016662759089098	0.26319391297364	-2.052821088581172	A	A	B	C	B
0.8577380146268984	-4.514530584041898	-3.966475622807627	1.8970734688329756	1.0554924314551202	C	C	A	C	C
-2.092812298410962	0.0009315261840170952	0.8370408920086576	-2.1174346383561815	0.7457805510008725	A	B	A	A	A
0.5246053394930275	-0.0639189994759557	2.573742758569023	-1.6311617332235409	-0.1962749697459683	C	B	A	A	B
-0.34567355976040065	0.43631556130490856	1.4732624312055396	0.8958197910173566	-0.03725843987749861	A	C	B	A	A
-3.7093406862350653	3.6011656373853156	-0.5366758547101977	0.5524747923275091	1.6703519520037031	A	B	C	B	A
-0.9505611025183918	-2.4592534076897596	-1.3279844550526514	0.9781659725111919	-1.2893890740066751	C	B	C	C	A
-0.9401034899796954	1.4940274949463368	1.0906672135020885	-0.9741350072096964	1.4590023551918236	B	A	C	A	A
-1.8524956223405884	1.46554390492431	1.6988638056444094	-1.3472358811717664	0.07720578195705087	B	A	B	B	A
1.3662810251920237	2.660564050048043	3.391432592813547	0.2303762907642234	0.41561964998396234	C	B	B	B	B
0.89123034657278	0.5772877213335337	1.14881888550057	-0.043404069148559286	0.019737703080403134	C	B	B	A	C
1.1790792968980455	-4.11955343867494	-1.05431802863758	0.171231559484238	-2.229887899980891	B	C	A	C	B
4.467653615511997	-2.2807933459349794	0.41833011143449494	-0.01234866876183044	-1.5072874130845628	B	A	B	C	C
1.090894510608701	-0.6779250080219957	-0.40808315394896	-1.251172476398254	-0.9300006259456963	C	B	C	C	B
0.6486927584603817	1.6199661547959454	1.7398140697919258	-2.532215540997544	-0.05844027991147947	A	B	C	B	B
-1.8250413225369553	-1.5202173756479882	-2.388286350330989	-0.7526126420864787	1.8983990372475577	C	A	A	A	A
-0.023317989700310973	1.1794976701491215	2.224786009032537	0.6247672371875621	-0.9831225450653296	A	B	A	B	A
-0.9168664247058822	2.2634979160913136	0.3965757827408454	0.9149183106416615	0.15729339214033183	C	A	B	B	A
